title,jobDescrib,companyName,companyIndustry,companyScal,companyTage,companyLocation,jobUrl,salary,publicDate,degree
数仓工程师,"['1.参与客户需求调研，熟悉业务逻辑及数据源表结构等；\xa0', '2.对源数据全量或增量进行抽取、清洗、转换、加载；\xa0', '3.配置环境及安装数据库，搭建目标数据仓库，进行维度建模；', '4.按照数据分析模型或可视化需求，编写存储过程对数据进行加工汇总等。', '\xa0任职要求：\xa0', '1.熟练使用hive数据仓库，熟悉数据仓库建模；\xa0', '2.熟练使用spark进行开发，会python者优先；', '3.熟练使用Sql、sqoop、Kettle等etl工具；\xa0', '4.熟悉至少一种常见数据库及存储过程开发，会postgresql者优先；', '5.熟悉异构数据库间的增量获取方式和数据同步方式；\xa0', '6.熟悉linux系统者优先；具备良好的沟通能力，做事认真、仔细，具有团队协作能力']",浙江明日控股集团股份有限公司,['500-1000人'],"['批发/零售,石油/化工/矿产/地质']",杭州-滨江区,https://jobs.51job.com/hangzhou-bjq/121880069.html?s=01&t=0,1-1.5万/月,06-08,"['杭州-滨江区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa006-08发布']"
IT专员,"['IT专员', '岗位描述：', '1、 负责公司内部的计算机及工作软件、网络电话、门禁监控和会议设备等系统等各种IT设备的日常管理和维护工作，确保正常运行。', '2、 负责员工域控账号、邮箱、企业微信的开通和删除。', '3、 负责公司IT设备的资产管理。', '4、 参与公司弱电布线工作，持续改进公司网络架构。', '5、 参与AD域控运维，机房设备管理与运维。', '6、 参与公司流程、管理标准和IT信息化建设，完善现有管理制度、业务流程和评估制度。', '\xa0', '\xa0', '任职要求：', '1、 全日制专科以上学历，计算机相关专业，1-3年工作经验，优秀应届毕业生亦可。', '2、 熟悉windows系统和软件，能够独立完成计算机等相关IT设备的日常维护工作。', '3、 熟悉AD/FTP/DNS/DHCP等windows-server相关知识。', '4、 了解ITIL管理体系，了解shell、python等运维工具语言，有脚本编写能力。', '5、 学习能力强，较好的沟通和协作能力，具备良好的服务意识，工作认真、主动，责任心强。', '\xa0']",浙江安道设计股份有限公司,['150-500人'],['建筑/建材/工程'],杭州-下城区,https://jobs.51job.com/hangzhou-xcq/120535957.html?s=01&t=0,5-8千/月,06-05,"['杭州-下城区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-05发布']"
嵌入式开发工程师,"['岗位职责：', '负责嵌入式程序开发', '任职要求：', '1、3年以上工作经验；', '2、计算机、电子、通信类专业；', '3、熟练掌握C/C++/python\xa0其中一门开发语言，有arm\xa0linux\xa0开发经验优先；', '4、熟悉嵌入式CPU如STM8、STM32系列处理器的架构和应用；', '5、具备设备驱动调试,如:\xa0FLASH、I2C、SPI、UART等，有USB和以太网设备驱动开发经验者优先录用；', '6、有\xa0Linux/安卓底层开发经验的优先考虑。']",杭州立方控股股份有限公司,['1000-5000人'],"['计算机软件,互联网/电子商务']",杭州-西湖区,https://jobs.51job.com/hangzhou-xhq/116299553.html?s=01&t=0,1.2-1.8万/月,06-05,"['杭州-西湖区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-05发布']"
运维工程师,"['-\xa0负责企业数字化系统的运维方案设计、规划、实施并参与项目落地', '-\xa0负责企业数字化应用的运维、配置管理、发布管理', '-\xa0熟悉Azure云、Web服务部署、系统调优、计算资源自动化管理', '-\xa0参与运维流程的需求评审、方案设计、代码实现以及生产测试验证', '-\xa0熟悉自动化的测试方法和持续集成交付过程', '-\xa0负责团队组建、培养、开发管理，维持团队活力', '-\xa0建立完善运维开发管理流程，保障开发效率和质量', '岗位要求', '-\xa01-5\xa0年以上的运维开发经验', '-\xa0具有\xa0IT\xa0或互联网运维管理经验，熟悉网络管理、配置管理、shell、python\xa0等脚本语言', '-\xa0了解智能制造、分布式能源等智能场景发展现状及相关知识', '-\xa0具有良好的语言表达能力和沟通技巧，善于处理人际关系', '-\xa0具备很强的学习能力，有云计算、大数据、区块链等背景者优先', '-\xa0具备较好的英语听说读写能力', '-\xa0Base\xa0 杭州萧山建设二路\xa0855\xa0号']",万向集团公司研究院,['50-150人'],"['计算机软件,互联网/电子商务']",杭州-萧山区,https://jobs.51job.com/hangzhou-xsq/121603452.html?s=01&t=0,20-30万/年,06-05,"['杭州-萧山区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa006-05发布\xa0\xa0', '\xa0\xa0英语良好']"
ETL工程师,[],北京银丰新融科技开发有限公司,['500-1000人'],['计算机软件'],杭州-萧山区,https://jobs.51job.com/hangzhou-xsq/116011011.html?s=01&t=0,0.8-1万/月,06-05,"['杭州-萧山区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa006-05发布']"
算法工程师,"['1.参与图像处理、机器视觉、深度学习等核心算法模块的构建、维护、优化；', '2.深度学习、强化学习在医疗健康产品中的应用与探索；', '3.算法技术难关攻克。', '1.在图像处理、计算机视觉、机器学习以及深度学习方向具有扎实的理论和实践基础；', '2.熟练掌握至少一种常见的深度学习框架，譬如Caffe、TensorFlow和PyTorch；', '3.熟练掌握Python、C/C++语言，熟练使用OpenCV；', '4.参与开发过：利用深度学习，在图像分割、检测或识别方向的成功项目；', '5.有探索精神，对前沿技术兴趣浓厚，独自解决问题的能力强；', '6.计算机视觉、机器学习等相关专业方向。']",杭州德适生物科技有限公司,['50-150人'],"['制药/生物工程,医疗设备/器械']",杭州,https://jobs.51job.com/hangzhou/118118300.html?s=01&t=0,1.6-3万/月,06-05,"['杭州\xa0\xa0', '\xa0\xa05-7年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招6人\xa0\xa0', '\xa0\xa006-05发布']"
AI算法工程师,['1、对公司产品中的AI算法进行研究开发工作；'],武汉高德红外股份有限公司,['1000-5000人'],['电子技术/半导体/集成电路'],武汉,https://jobs.51job.com/wuhan/122034784.html?s=01&t=0,1.2-1.8万/月,06-04,"['武汉\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0硕士\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-04发布']"
高级研发工程师,"['一、岗位职责：', '1、参与项目重要模块的研发工作，负责项目核心逻辑代码编写；\xa0 ', '2、根据业务需求撰写系统设计文档，并根据文档完成核心功能开发； ', '3、指导工程师进行系统开发，并确保开发规范执行，对结果负责。', '二、岗位要求：', '1、具有5年以上开发或架构设计经验，熟悉 JAVA、Python相关开源框架，熟悉Oracle、SQL Server、MySQL等数据库，熟悉Vue、Angularjs等前端框架； ', '2、具有面向对象分析、设计、开发能力，具有深厚的专业技术基础，精通主流应用服务器的架构体系、数据库以及各种中间件技术； ', '3、有优秀的学习能力，良好的编码习惯，能快速的掌握各种新知识，并能积极的分享知识带动团队成长；\xa0 ', '4、具备良好的文档撰写能力、编写习惯，良好的抽象思维和逻辑思维能力，独立分析问题解决问题的能力； ', '5、能带领Team成员按计划完成项目开发工作，解决Team中日常遇到的开发问题，能有效提高Team成员技术水平，对Team成员开发质量负责；', '6、承担项目中部分技术攻坚工作，完成上级交代的技术研究型任务； ', '7、具备大流量、大访问量、缓存技术、高负载环境下的系统开发及优化经验者优先。']",武汉中天网信科技有限公司,['50-150人'],['计算机软件'],武汉-江汉区,https://jobs.51job.com/wuhan-jhq/112202237.html?s=01&t=0,0.9-1.5万/月,06-04,"['武汉-江汉区\xa0\xa0', '\xa0\xa05-7年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa006-04发布']"
H5高级前端开发工程师,"['【岗位职责】', ' 1、负责H5推广活动、管理后台系统、微信小程序等前端页面的开发和优化；', ' 2、与设计、产品及策划沟通，保证产品的质量和开发速度；', ' 3、需要技术全面，对html，css，js有较好掌握。 ', '【岗位要求 】1、本科以上学历，1年以上Web前端工作经验； ', '2、对原生JS有深入的理解；', '3、熟练HTML5+CSS3+JS编程，熟悉各种前端调试工具，能够高保真还原设计稿，具备良好的代码风格以及接口、架构设计能力，熟悉JS性能优化；熟练解决各种浏览器兼容问题； ', '4、熟练使用jQuery，并了解其运行机制；熟悉Vue、React等主流框架，熟练使用git；熟悉node、webpack；熟悉前端模块化，前端工程化； ', '5、对前端安全有深入了解者优先；', '6、了解python、java、php其中一种后台开发语言；', ' 7、做过游戏开发、爱好游戏者优先；写过插件者优先；', ' 8、对技术有强烈的进取心，具有良好的沟通能力和团队合作精神、优秀的分析问题和解决问题的能力。']",武汉矩阵互动科技有限公司,['150-500人'],"['互联网/电子商务,广告']",武汉,https://jobs.51job.com/wuhan/120820071.html?s=01&t=0,0.6-1.2万/月,06-04,"['武汉\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-04发布']"
Linux C++开发工程师,"['1.负责客户端或服务器后台程序的设计与实现；', '2.负责分布式系统的服务接口开发；', '3.负责NAS系统的性能优化；', '4.负责分布式集群的监控管理开发。', '岗位要求：', '1.本科以上，英文4级以上，有良好的专业英语读写能力；', '2.2年以上C++分布式或存储开发经验；', '3.熟练掌握C/C++语言，熟悉Python,熟悉linux系统的管理操作与开发；', '4.熟练掌握网络编程，熟练掌握数据库编程；', '5.熟悉至少一种开源的分布式存储项目，有分布式存储或云存储或云平台研发经验者优先。']",广州鼎甲计算机科技有限公司,['150-500人'],"['计算机软件,计算机服务(系统、数据服务、维修)']",武汉,https://jobs.51job.com/wuhan/114977629.html?s=01&t=0,0.8-1.5万/月,06-04,"['武汉\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa006-04发布']"
技术总监,"['1.负责公司技术平台的平台架构开发实施；', '2.确认和评估系统需求，参与制定开发规范，搭建系统实现的核心构架，为软件工程师和硬件工程师澄清技术细节、扫清主要难点，进行实施指导；参与解决项目开发过程中的重大技术问题；', '3.负责技术框架选型、核心软件系统架构搭建、核心硬件模块开发、性能优化等工作。', '4.确定和文档化项目系统的需求、设计、实施和部署；', '5.负责研发团队日常技术指导、培训交流，提升团队整体技术水平，解决研发人员遇到的技术问题；', '6.参与设计方案、施工图纸、技术工艺方案等成果的会审；', '7.参与编制生产工艺技术文件，提供产品生产技术支持，协调解决工艺技术难题；', '任职要求：', '1.统招本科及以上学历，计算机科学、软件工程相关专业毕业.', '2.精通Java、c/c++、c#、python(至少三种）编程语言；；', '3.8-12年以上安防项目研发经验，经历过大型项目的完整开发过程；', '4.具备扎实的IT相关知识，熟悉数据结构、算法、系统构架、网络、数据库、电子电路技术设计等技术；熟悉主流单片机如ARM、STM等系列MCU（单片机）的嵌入式开发和硬件开发设计流程，具有撰写规范技术文档和手册能力；', '5.具有全线能力，软件和硬件各方面技术能力，杰出的学习能力和问题分解能力；', '福利待遇：', '1.本岗位为总部岗位，工作时间朝九晚五，周末双休，享国家法定节假日；', '2.缴纳五险；', '3.入职即有免费的带薪培训，部门有专业的技术培训；', '4.公司提供工作日内的午餐，提供良好的住宿环境；', '5.为了员工上下班方便，公司提供上下班班车，班车路线：洪山广场—虎泉公交站—洪山区政府—江夏客厅地铁站—公司。']",武汉湖滨电器有限公司,['150-500人'],"['机械/设备/重工,电子技术/半导体/集成电路']",武汉,https://jobs.51job.com/wuhan/121144838.html?s=01&t=0,30-40万/年,06-04,"['武汉\xa0\xa0', '\xa0\xa08-9年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-04发布']"
机器学习工程师,"['参与机器学习项目的需求分析、方案设计及代码实现，积极探索勇于实践新理论新方法，通过团队协作，按时保质交付有实效有创新有智慧的机器学习项目。', '工作内容：', '1.\xa0机器学习项目实施交付；', '2.\xa0机器学习解决方案总结、提炼与分享；', '3.\xa0机器学习新理论新方法预研；', '任职要求：', '1.\xa0熟练掌握Java或Python开发语言；', '2.\xa0熟悉机器学习相关理论，熟练使用分类相关算法，有实际参与机器学习项目相关工作经验；', '3.\xa0从事过nlp相关研究，对中文分词、词性标注、实体识别、句法分析等语义分析领域有实践处理经验；', '4.\xa0对用机器学习算法解决实际项目需求，充满激情和向往；', '5.\xa0学习和动手能力强，遇到困难百折不挠。', '6.\xa0参与过语音识别项目经验的为佳。\xa0\xa0']",武汉东方赛思软件股份有限公司,['150-500人'],['计算机软件'],武汉-江汉区,https://jobs.51job.com/wuhan-jhq/114269425.html?s=01&t=0,10-12万/年,06-04,"['武汉-江汉区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa006-04发布']"
软件测试实习生应届生,"['\xa0 ', '1、了解软件测试流程、协助测试用例设计、测试文档撰写等；', '2、准备测试数据以及相关的测试执行、软件缺陷追踪验证；', '3、辅助测试人员做回归测试。', '岗位要求：', '1、计算机相关专业，大专或以上学历，也接受转行人员，有人带；', '2、有无测试经验均可；', '3、具有良好的沟通能力、学习能力、团队协作精神。', '福利待遇：', '1、公司提供住宿，家电齐全，从宿舍步行至公司10分钟；', '2、7.5小时工作制，双休；', '3、国家法定节假日带薪休假，超长年假10-15天；', '4、不定期组织聚餐活动，不定期下午茶；', '5、人性化管理制度，领导很nice，同事关系相处融洽。']",房客通（武汉）网络科技有限公司,['50-150人'],"['房地产,互联网/电子商务']",武汉-东湖新技...,https://jobs.51job.com/wuhan-dhxjs/121909047.html?s=01&t=0,6-8千/月,06-04,"['武汉-东湖新技术产业开发区\xa0\xa0', '\xa0\xa0无需经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招7人\xa0\xa0', '\xa0\xa006-04发布']"
生物信息工程师,"['薪资待遇：具市场竞争力的薪资\xa0+\xa0五险一金\xa0+\xa0每年两次调薪。', '职位晋升：助理生信工程师、中级生信工程师、高级生信工程师。', '多元培训：学术交流、在岗培训、脱产培训。', '团队氛围：年度旅游、团建活动、节日福利。', '张弛有度：\xa0周末双休、法定节假日、带薪年休假、婚假/产假/护理假，健康体检，慰问体恤金。', '职位描述：', '1.具有深入处理大型下一代测序数据集的知识，并具有癌症基因组/遗传病等相关知识。', '2.设计和优化数据分析算法和工作流程。', '3.设计和建立安全有效的数据库系统。', '4.熟悉数据可视化。', '5.熟悉数据建模/通路分析/临床研究。', '职位要求：', '1.生物信息学，计算生物学，计算机科学或分子生物学的硕士以上或同等学历。', '2.熟悉unix / linux。', '3.高性能计算机使用经验/熟练部署系统。', '4.熟悉一门以上行业主要编程语言，如R，Perl，Python等。', '5.熟悉常见NGS平台数据产出，有相关数据分析经验。', '6.良好的沟通能力以及必要的责任感。', '也可发送简历至：hr@primbio.cn']",良培基因生物科技（武汉）有限公司,['50-150人'],['制药/生物工程'],武汉,https://jobs.51job.com/wuhan/87911138.html?s=01&t=0,0.7-1.5万/月,06-04,"['武汉\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-04发布\xa0\xa0', '\xa0\xa0生物信息学 计算机科学']"
云计算架构师职位,"['1、熟悉云计算IaaS架构，包括Openstack，CloudStack，oVirt，Kubernetes、Docker等相关技术；', '2、有比较好的\xa0Java、Python、C/C++等其中一个语言的开发经验，有完整的大型项目研发领导经验；', '3、需要有KVM虚拟化、分布式存储、SDN网络研发等其中一个的研发经验；', '4、熟悉OpenStack、AWS、Azure等云服务的架构设计', '5、3年以上工作经验']",北京奇观技术有限责任公司,['50-150人'],['计算机软件'],武汉-武昌区,https://jobs.51job.com/wuhan-wcq/115553067.html?s=01&t=0,0.8-1万/月,06-04,"['武汉-武昌区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0招5人\xa0\xa0', '\xa0\xa006-04发布']"
软件技术工程师,['等建模工具者优先； '],北京瑞兰恒通科技有限公司,['少于50人'],['计算机软件'],异地招聘,https://jobs.51job.com/beijing/122511485.html?s=01&t=0,3-4.5千/月,06-03,"['北京\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招10人\xa0\xa0', '\xa0\xa006-03发布']"
前端开发工程师,"['              ', '                      ', '  ', '  ', '  ', '  ', '    ']",上海肾尚科技有限公司,['少于50人'],"['医疗/护理/卫生,计算机软件']",武汉,https://jobs.51job.com/wuhan/121323666.html?s=01&t=0,0.8-1万/月,06-03,"['武汉\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa006-03发布']"
工业数据分析算法研发工程师,"['工作职责：', '1）面向工业系统，调研各种基础和前沿机器学习算法，负责统计、机器学习、数据挖掘及相关AI算法的设计与实现，构建算法库；', '2）根据项目需要，对算法进行封装，优化，测试与维护；', '3）以工业大数据分析平台为基础开发智能监测、故障诊断、智能告警等应用系统。', '工作要求：', '1）全日制统招硕士及以上学历，自动化、模式识别、人工智能等相关专业，2年以上相关工作经验；具有电力、暖通、机械制造、化工等背景者优先。', '2）数理统计、模式识别、信号处理等基础理论扎实；', '3）掌握经典机器学习、数据挖掘算法和模型；', '4）熟练掌握至少一种深度学习框架，包括Caffe、Pytorch、Tensorflow、Mxnet等神经网络计算框架；', '5）掌握python及相关数据处理、机器学习算法库；', '6）掌握数据清洗、抽取方法和工具，有完整的算法调研、建模、数据预处理、实验评价、上线项目实践经验；', '7）具备计算机视觉、故障诊断、设备健康管理等领域算法开发和应用经验者优先。']",武汉人云智物科技有限公司,['少于50人'],['计算机软件'],武汉-硚口区,https://jobs.51job.com/wuhan-qkq/122404156.html?s=01&t=0,2-2.5万/月,06-03,"['武汉-硚口区\xa0\xa0', '\xa0\xa05-7年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa006-03发布']"
C++软件工程师,"['1. 负责应用软件设计、开发和维护等；', '2. 编写与软件开发相关的各类文档。', '职位要求：', '1. 计算机或相关专业，本科及以上学历；', '2. 1年以上C/C++语言软件开发经验；', '3. 具有快速学习和解决问题的能力；', '4. 良好的沟通能力和团队合作精神。', '其他要求：', '1. 有windows和linux 上C/C++软件开发经验者优先；', '2. 熟悉shell或python等脚本语言编程者优先。']",恒为科技（上海）股份有限公司,['150-500人'],"['通信/电信/网络设备,互联网/电子商务']",武汉-洪山区,https://jobs.51job.com/wuhan-hsq/76994659.html?s=01&t=0,0.5-1万/月,06-03,"['武汉-洪山区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-03发布']"
Web前端开发工程师,"['1、2年以上前端开发经验，有移动端产品开发经验；', '2、优秀的设计感，对UI/UX有深入的理解；熟悉HTML5/CSS3标准，并对跨浏览器和平台的兼容性有深入理解；理解Web标准,熟悉Git；', '3、精通面向对象的JavaScript,DOM操作；能按照产品模型或框架有效进行HTML/CSS/JavaScript开发；能迅速熟悉新的前端架构；', '4、能承担较大的工作压力。', '优秀者加分项：', '1、熟悉如何优化前端代码，使其更有效率并确保兼容性；', '2、熟悉Vue.Js或angular；', '3、了解一种后端语言（Java/C/C++/python/php/nodejs等）；', '4、移动Web开发经验；', '5、熟悉App和小程序开发。']",武汉长达系统工程有限公司,['少于50人'],['计算机软件'],武汉,https://jobs.51job.com/wuhan/108251876.html?s=01&t=0,6-8千/月,06-03,"['武汉\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa006-03发布\xa0\xa0', '\xa0\xa0计算机科学与技术 软件工程']"
手机软件测试工程师/短距测试,"['1、根据产品规范编写测试计划，设计测试数据和测试用例；', '2、实施软件测试，并对软件问题进行跟踪分析和输出报告，推动测试中发现问题及时合理地解决；', '3、负责手机短距（WIFI,蓝牙,GPS）等系统测试执行；', '4、结合实际用户使用体验以及用户反馈，配合研发部门进项相关功能的测试方案设计；', '5、提出对软件的进一步改进的要求并评估改进方案是否合理', '任职要求：', '1、对android手机的功能测试，老化测试，压力测试，性能测试，GMS认证有一定的经验，并有实际的操作经验，对android系统开发和运行等基础知识有一定的了解', '2、能够熟练使用linux系统，并能够熟练使用python或shell进行测试脚本工具开发', '3、能适应团队合作，热爱测试行业，做事细心，认真，责任感强，抗压性强', '4、善于发现问题，及时归纳和整理，有较好的沟通能力', '5、1年以上的手机测试经验优先', '此职位是外派职位，有带薪年假，缴纳正规的五险一金，工资一年一调，表现出色者可以转为正式员工。']",上海斐德通信科技有限公司,['150-500人'],"['外包服务,通信/电信/网络设备']",异地招聘,https://jobs.51job.com/shanghai-pdxq/122030007.html?s=01&t=0,6-8千/月,06-03,"['上海-浦东新区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa006-03发布']"
基因组项目分析工程师,"['岗位职责：', '1. 基因组项目的相关工作分析；', '2、参与项目的流程优化及研发；', '2. 相关生物信息数据的采集、整理、挖掘和利用。', '任职要求：', '1.动植物基因组或真菌基因组denovo项目分析等相关分析经验优先 ；', '2. 熟练掌握二代和三代测序原理，能流利阅读、翻译英文科技文献，熟悉常用的生物学网站；', '3. 熟悉Unix或Linux系统，能使用编程语言Perl, Python或C++等进行编程；', '4. 数理统计、软件开发、生物信息学或生物以及相关专业本科或以上学历；', '5. 工作主动性和责任心强，耐心仔细，积极好学，有良好的沟通能力和团队精神。', '工作地点：武汉', '薪资待遇：专职人员面议，五险一金，节假日福利，每年带薪旅游一次']",武汉贝纳科技服务有限公司,['50-150人'],"['制药/生物工程,学术/科研']",武汉,https://jobs.51job.com/wuhan/119837687.html?s=01&t=0,10-15万/年,06-03,"['武汉\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招3人\xa0\xa0', '\xa0\xa006-03发布']"
算法工程师（振动及噪声分析）,"['1、以机械振动分析为基础，结合关键部件在故障状态下的振动机理，通过对振动数据如位移、速度、加速度、转速的相位值等进行采集，利用模态参数识别、经验模态分解、小波变换等分析方法，对振动数据在时域、频率、时-频域进行特征分析，判断故障的性质和原因。', '2、通过振动传感器进行数据采集，然后通过算法分析，能判断出部件的损伤程度。', '3、负责轴承、旋转机械，故障诊断领域。', '4、参与完成现场测试和实验，项目技术交流和其他工作技术支撑。', '\xa0任职要求：', '1、硕士研究生及以上学历机械振动相关专业，并在研究生阶段从事过振动监测相关研究;', '2、熟悉旋转机械振动测试及振动数据分析;', '3、至少能熟练使用一门编程语言;能够熟练使用Matlab或Python或C++语言；', '4、掌握深度神经网络，有声信号处理、声学算法设计或调试经验者优先，有振动检测（齿轮箱、轴承）项目经验的优先。']",武汉普创数据科技有限公司,['50-150人'],"['电子技术/半导体/集成电路,仪器仪表/工业自动化']",武汉-洪山区,https://jobs.51job.com/wuhan-hsq/113981870.html?s=01&t=0,1-1.5万/月,06-03,"['武汉-洪山区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0硕士\xa0\xa0', '\xa0\xa0招3人\xa0\xa0', '\xa0\xa006-03发布']"
测试主管,"['岗位要求：', '1、计算机或相关专业本科及以上学历，具有3年以上开发，测试开发或自动化测试经验；', '2、精通RF自动化测试框架，熟练掌握php、java、python中任意一种语言；', '3、熟悉至少一种数据库如oracle、mysql；', '4、根据需求编写测试计划，设计测试数据和测试用例，执行系统测试用例，并进行缺陷跟踪分析；', '5、完成对产品的接口、功能、性能及非功能测试；', '6、精通软件测试理论、测试流程，熟练掌握常用测试方法，能够熟练编写各种测试文档；', '7、有WMS领域工作经验优先；', '8、良好的沟通能力和团队合作精神；认真细致、责任心强，具有较强的执行力，能够承受较强的工作压力；', '9、对测试有浓厚的兴趣，思维缜密，善于沟通，逻辑性强，且具有创新进。', '岗位职责：', '1、分析产品需求、系统设计，熟悉产品功能，熟悉产品所对应行业的业务知识；', '2、根据产品开发计划编写产品测试计划和测试用例；', '3、对所在产品进行全面测试，反馈产品在运行过程中的错误或 BUG；', '4、负责编写产品的测试报告；及时向上级反馈测试情况，并根据实际情况提出改进建议；', '5、对已符合质量要求的产品编写功能说明书和产品使用手册；', '6、完成上级交待的其他工作任务。']",湖北九州通达科技开发有限公司,['150-500人'],"['计算机软件,交通/运输/物流']",武汉-汉阳区,https://jobs.51job.com/wuhan-hyq/121699226.html?s=01&t=0,0.8-1万/月,06-03,"['武汉-汉阳区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa006-03发布']"
集成测试工程师,"['岗位职责:', '1.C-V2X产品OBU/RSU的研发集成测试和系统测试', '2.车路协同相关产品的系统测试', '3.测试版本的维护和编译', '4.自动化脚本和测试程序的编写和执行；', '任职要求：', '1.本科以上学历，计算机/通信/电子信息类专业优先；', '2.工作经验3年及以上通信/计算机/电子信息北京，有一定的移动通信基础知识；', '3.有软件测试系统的概念，了解瀑布式/敏捷式研发项目的测试流程；', '4.熟悉常用的测试管理工具，有使用过bugzilla,QC,禅道等同类工具经验', '5.熟悉linux操作系统，C/C++/Java/python中任一种的语言简单代码阅读能力；', '6.一种以上的接口/性能测试工具使用经验；', '7.问题判断和定位能力，能够判断和定位BUG可能的方向或定位BUG至模块级；', '8.有车联网C-V2X经验者优先。']",大唐高鸿数据网络技术股份有限公司,['500-1000人'],['通信/电信运营、增值服务'],武汉-武汉经济...,https://jobs.51job.com/wuhan-whjj/121401609.html?s=01&t=0,20-27万/年,06-03,"['武汉-武汉经济开发区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa006-03发布']"
